word,machine_translation,human_translation,label,emotion_intensity_score
suspected,ake zargi,ake zargi,fear,0.375
sneaking,zamewa,zamewa,fear,0.375
sultan,sultan,sarki,fear,0.375
misconception,rashin fahimta,rashin fahimta,fear,0.375
khan,khan,sarauta,fear,0.375
military,soja,soja,fear,0.375
embarrassment,kunya,kunya,fear,0.375
psychological,na hankali,na hankali,fear,0.375
mentalhealth,lafiyar kwakwalwa,lafiyar ƙwaƙwalwa,fear,0.375
nauseous,tashin zuciya,tashin zuciya,fear,0.375
escaped,tsere,tsere,fear,0.375
locust,fara,fara,fear,0.375
flu,mura,mura,fear,0.375
chasm,chasm,bambanci,fear,0.375
chimera,chimera,dodanniya,fear,0.375
grieve,yi baƙin ciki,yi baƙin ciki,fear,0.375
obligor,wajibi,wajibi,fear,0.375
ocd,ocd,cutar sha'awar abu,fear,0.375
whirlpool,guguwa,guguwa,fear,0.375
antsy,antsy,tada hankali,fear,0.375
kerosene,kananzir,kananzir,fear,0.375
interrogate,tambaya,tambaya,fear,0.375
bunker,bunker,mafakar ƙarƙashin ƙasa,fear,0.375
bad,mara kyau,mara kyau,fear,0.375
taunt,zagi,zagi,fear,0.375
coldness,sanyi,sanyi,fear,0.375
dentistry,likitan hakora,likitan haƙora,fear,0.375
repellant,m,mai korewa,fear,0.373
unknown,wanda ba a sani ba,wanda ba a sani ba,fear,0.369
pare,gaskiya,gaskiya,fear,0.367
jealousy,kishi,kishi,fear,0.365
government,gwamnati,gwamnati,fear,0.359
onedge,kankara,firgita,fear,0.359
bottomless,m,zurfi mai tsanani,fear,0.359
headaches,ciwon kai,ciwon kai,fear,0.359
desert,hamada,hamada,fear,0.359
exam,jarrabawa,jarrabawa,fear,0.359
dart,dart,motsawa da sauri,fear,0.359
difficult,da wahala,da wahala,fear,0.359
measles,kyanda,ƙyanda,fear,0.359
cur,cur,mummunan kare,fear,0.359
conquest,cin nasara,cin nasara,fear,0.359
burke,burki,burki,fear,0.359
depreciation,rage daraja,rage daraja,fear,0.359
contempt,raini,raini,fear,0.359
mandamus,mandamus,dokar mandamus,fear,0.359
rejects,ya ƙaryata,ya ƙaryata,fear,0.359
spike,karu,karu,fear,0.359
sectarian,mazhaba,mazhaba,fear,0.359
revolution,juyin juya hali,juyin juya hali,fear,0.359
consternation,firgita,firgita,fear,0.359
jaundice,jaundice,ciwon hanta,fear,0.359
wasting,wasting,ɓatawa,fear,0.359
bankruptcy,fatara,fatara,fear,0.359
recurring,maimaitawa,maimaitawa,fear,0.359
mug,mug,fuskar mutum,fear,0.359
anomaly,anomaly,kautacce,fear,0.359
stint,stint,tsauri,fear,0.359
rebel,'yan tawaye,'yan tawaye,fear,0.359
mournful,makoki,makoki,fear,0.359
cautionary,taka tsantsan,taka tsantsan,fear,0.359
formidable,m,gagarumi,fear,0.359
timid,m,mai kawaici,fear,0.359
pessimism,rashin fata,rashin fata,fear,0.359
warned,yayi gargadi,ya yi gargaɗi,fear,0.359
sortie,iri,iri,fear,0.359
concerned,damuwa,damuwa,fear,0.359
languishing,mai rauni,mai rauni,fear,0.358
constrain,takura,takura,fear,0.358
bane,ban,guba,fear,0.356
warden,mai gadin gidan,mai gadin gida,fear,0.354
impeach,tsigewa,tsigewa,fear,0.354
adverse,m,illa,fear,0.352
lawyer,lauya,lauya,fear,0.349
libel,cin mutunci,cin mutunci,fear,0.348
retrenchment,retrenchment,rege yawa,fear,0.345
imminent,sananne,sananne,fear,0.345
shaky,girgiza,girgiza,fear,0.344
recession,koma bayan tattalin arziki,koma bayan tattalin arziki,fear,0.344
avoidance,kaucewa,kaucewa,fear,0.344
pest,kwaro,ƙwaro,fear,0.344
obstacle,cikas,cikas,fear,0.344
contentious,mai jayayya,mai jayayya,fear,0.344
eel,eel,tsari,fear,0.344
cutter,abun yanka,abun yanka,fear,0.344
fanaticism,tsattsauran ra'ayi,tsattsauran ra'ayi,fear,0.344
loneliness,kadaici,kaɗaici,fear,0.344
opium,opium,hodar iblis,fear,0.344
hiss,harara,harara,fear,0.344
resistant,m,mai dagiya,fear,0.344
servile,hidima,hidima,fear,0.344
sorrow,baƙin ciki,baƙin ciki,fear,0.344
psych,hankali,hankali,fear,0.344
parachute,parachute,laima,fear,0.344
verdict,hukunci,hukunci,fear,0.344
belittle,ƙasƙanci,ƙasƙanci,fear,0.344
taboo,haramun,haramun,fear,0.344
bearish,bearish,baƙin ciki,fear,0.344
mri,mri,injin hoton jiki,fear,0.344
evade,kubuce,kuɓuce,fear,0.344
discipline,horo,horo,fear,0.344
shortage,kasawa,kasawa,fear,0.344
unjustifiable,mara hujja,mara hujja,fear,0.344
knell,durƙusa,durƙusa,fear,0.344
reckless,m,ganganci,fear,0.344
shame,kunya,kunya,fear,0.344
hesitation,shakka,shakka,fear,0.344
aaaaaaah,aaaaaaaaa,yabawa,fear,0.344
swerve,karkata,karkata,fear,0.344
defy,sabawa,sabawa,fear,0.344
launches,ƙaddamar,ƙaddamar,fear,0.344
opposed,adawa,adawa,fear,0.344
disrespectful,rashin mutunci,rashin mutunci,fear,0.343
phalanx,phalanx,ƙashin hannu ko ƙafa,fear,0.342
creature,halitta,halitta,fear,0.34
specter,kallo,kallo,fear,0.331
mortgage,jinginar gida,jinginar gida,fear,0.331
enigmatic,m,ban mamaki,fear,0.329
undesirable,maras so,maras so,fear,0.328
adrift,m,rashin nasara,fear,0.328
spillin,zubar,zubar,fear,0.328
bugaboo,buguwa,buguwa,fear,0.328
supremacy,fifiko,fifiko,fear,0.328
hives,amya,amya,fear,0.328
police,'yan sanda,'yan sanda,fear,0.328
shank,shank,daɓa wuƙa,fear,0.328
feeling,ji,ji,fear,0.328
unlucky,rashin sa'a,rashin sa'a,fear,0.328
weirdo,weirdo,baƙon abu,fear,0.328
senseless,m,rashin hankali,fear,0.328
wimp,wimp,rago,fear,0.328
subordinate,na kasa,na ƙasa,fear,0.328
dominion,mulki,mulki,fear,0.328
outpost,waje,waje,fear,0.328
shutdown,kashewa,kashewa,fear,0.328
smut,smut,ruɓewa,fear,0.328
mishap,mishap,haɗarin rashin sa'a,fear,0.328
remove,cire,cire,fear,0.328
quash,kwace,ƙwace,fear,0.328
uhoh,ku,ku,fear,0.328
defendant,wanda ake tuhuma,wanda ake tuhuma,fear,0.328
encumbrance,rashin ƙarfi,rashin ƙarfi,fear,0.328
dike,Dike,fallen dutse,fear,0.328
gametime,gametime,lokacin fara wasa,fear,0.328
caution,taka tsantsan,taka tsantsan,fear,0.328
ethereal,ethereal,sararin sama,fear,0.328
loom,loom,barazana,fear,0.328
wrongly,kuskure,kuskure,fear,0.328
gladiator,gladiator,jarumi,fear,0.328
unsettled,ba damuwa,ba damuwa,fear,0.327
scarce,karanci,ƙaranci,fear,0.327
antisocial,mai son zaman jama'a,mai son zaman jama'a,fear,0.324
astray,bata,ɓata,fear,0.32
vigilant,m,kulawa,fear,0.319
socialist,ɗan gurguzu,ɗan gurguzu,fear,0.318
halter,tsaya,tsaya,fear,0.318
pessimist,mai hangen nesa,mai hangen nesa,fear,0.317
pacing,tafiya,tafiya,fear,0.316
uneasy,rashin jin daɗi,rashin jin daɗi,fear,0.312
conspire,makirci,makirci,fear,0.312
laxative,mai laxative,zawayi,fear,0.312
therapist,mai ilimin hanyoyin kwantar da hankali,mai ilimin hanyoyin kwantar da hankali,fear,0.312
powerful,mai karfi,mai ƙarfi,fear,0.312
bewilderment,rudani,ruɗani,fear,0.312
opponent,abokin gaba,abokin gaba,fear,0.312
wimpy,wimpy,ragon maza,fear,0.312
ahhhhhhhh,ahhhhhhh,mamaki,fear,0.312
cram,cram,cika,fear,0.312
clinical,na asibiti,na asibiti,fear,0.312
valium,jarumi,jarumi,fear,0.312
unkind,m,rashin kirki,fear,0.312
blight,cuta,cuta,fear,0.312
trickery,wayo,wayo,fear,0.312
thorny,ƙaya,ƙaya,fear,0.312
unexpected,m,ba-zata,fear,0.312
whirlwind,guguwa,guguwa,fear,0.312
obsessing,damuwa,damuwa,fear,0.312
discontinuity,katsewa,katsewa,fear,0.312
deadline,ranar ƙarshe,ranar ƙarshe,fear,0.312
foreigner,baƙo,baƙo,fear,0.312
collusion,hada baki,haɗa baki,fear,0.312
ordnance,tsari,tsari,fear,0.312
nether,ko kadan,ko kaɗan,fear,0.312
dentist,likitan hakori,likitan haƙori,fear,0.312
seclusion,warewa,warewa,fear,0.312
muzzle,butulci,butulci,fear,0.312
chargeable,mai caji,mai caji,fear,0.312
litigate,yi kara,yi ƙara,fear,0.312
overthinking,yin tunani,yin tunani,fear,0.309
doubts,shakka,shakka,fear,0.308
irrational,m,rashin hankali,fear,0.305
seriousness,muhimmancin,muhimmancin,fear,0.305
teasing,wasa,wasa,fear,0.303
razor,reza,reza,fear,0.303
erase,goge,goge,fear,0.303
sweating,gumi,gumi,fear,0.298
unsurpassed,mara kyau,mara kyau,fear,0.297
depreciated,rage daraja,rage daraja,fear,0.297
giant,kato,ƙato,fear,0.297
reluctant,m,sakankancewa,fear,0.297
timidity,rashin kunya,rashin kunya,fear,0.297
crouching,kwanciya,kwanciya,fear,0.297
weighty,mai nauyi,mai nauyi,fear,0.297
mislead,yaudara,yaudara,fear,0.297
endless,mara iyaka,mara iyaka,fear,0.297
medical,likita,likita,fear,0.297
adjudicate,yanke hukunci,yanke hukunci,fear,0.297
flounder,fama,fama,fear,0.297
dashed,fashe,fashe,fear,0.297
deflation,kumbura,kumbura,fear,0.297
bitch,karkiya,karkiya,fear,0.297
auditor,mai binciken kudi,mai binciken kuɗi,fear,0.297
inflation,hauhawar farashin kaya,hauhawar farashin kaya,fear,0.297
avoid,kaucewa,kaucewa,fear,0.297
swamp,fadama,fadama,fear,0.297
hide,boye,boye,fear,0.297
bale,bale,ɓoye,fear,0.297
warning,gargadi,gargaɗi,fear,0.297
deluge,ambaliya,ambaliya,fear,0.287
disinformation,bazuwar bayanai,bazuwar bayanai,fear,0.286
court,kotu,kotu,fear,0.284
aversion,ƙiyayya,ƙiyayya,fear,0.283
remains,ya rage,ya rage,fear,0.281
hurryup,yi sauri,yi sauri,fear,0.281
oncoming,mai zuwa,mai zuwa,fear,0.281
unfriendly,m,rashin abokantaka,fear,0.281
discourage,raunana,raunana,fear,0.281
dwarfed,dwarfed,wada,fear,0.281
rush,gaggauta,gaggauta,fear,0.281
yelp,yelp,haushi,fear,0.281
unruly,m,rashin ɗa'a,fear,0.281
surveillance,sa ido,sa ido,fear,0.281
swelling,kumburi,kumburi,fear,0.281
cautious,m,mai tsanaki,fear,0.281
fortress,sansanin soja,sansanin soja,fear,0.281
notready,ba tukuna,ba tukuna,fear,0.281
bigoted,mai girman kai,mai girman kai,fear,0.281
submitting,sallamawa,sallamawa,fear,0.281
confusion,rudani,ruɗani,fear,0.281
challenge,kalubale,ƙalubale,fear,0.281
flying,tashi,tashi,fear,0.281
cartridge,harsashi,harsashi,fear,0.281
apache,apache,tashin hankalin titi,fear,0.281
wan,wan,dariya,fear,0.281
mistaken,kuskure,kuskure,fear,0.281
intense,m,mai tsanani,fear,0.279
alerts,faɗakarwa,faɗakarwa,fear,0.276
noncompliance,rashin biyayya,rashin biyayya,fear,0.276
planes,jirage,jirage,fear,0.274
cop,dan sanda,ɗan sanda,fear,0.273
displeased,rashin jin daɗi,rashin jin daɗi,fear,0.273
unbridled,mara tsari,mara tsari,fear,0.271
auditions,auditions,duba,fear,0.266
acrobat,acrobat,mai wasan igiya,fear,0.266
blemish,lahani,lahani,fear,0.266
skid,skid,zamiya,fear,0.266
shanghai,shanghai,garkuwa,fear,0.266
confession,ikirari,iƙirari,fear,0.266
problem,matsala,matsala,fear,0.266
operation,aiki,aiki,fear,0.266
banger,banger,naman alade,fear,0.266
newjob,sabon aiki,sabon aiki,fear,0.266
posse,matsayi,matsayi,fear,0.266
elevation,dagawa,ɗagawa,fear,0.266
insomnia,rashin barci,rashin barci,fear,0.266
blindfold,rufe idanu,rufe idanu,fear,0.266
cupping,cupping,ƙaho,fear,0.266
immerse,nutse,nutse,fear,0.266
cloak,alkyabba,alkyabba,fear,0.266
sneak,zamewa,zamewa,fear,0.266
crowds,taron jama'a,taron jama'a,fear,0.266
flurries,masifa,masifa,fear,0.266
crouch,durƙusa,durƙusa,fear,0.266
force,karfi,ƙarfi,fear,0.266
regiment,runduna,runduna,fear,0.266
forgotten,manta,manta,fear,0.266
belt,bel,bel,fear,0.266
hooded,hooded,rufe kai,fear,0.266
uncanny,aljanu,aljanu,fear,0.266
affront,cin mutunci,cin mutunci,fear,0.266
sentence,hukunci,hukunci,fear,0.266
hood,kaho,ƙaho,fear,0.266
spur,zuga,zuga,fear,0.262
defense,tsaro,tsaro,fear,0.258
mortgagor,jinginar gida,jinginar gida,fear,0.258
indifference,halin ko in kula,halin ko in kula,fear,0.25
delusional,rudu,ruɗu,fear,0.25
scapegoat,tsugunne,tsugunne,fear,0.25
forewarned,gargadi,gargadi,fear,0.25
repent,tuba,tuba,fear,0.25
breakingnews,labarai,labarai,fear,0.25
rating,daraja,daraja,fear,0.25
run,gudu,gudu,fear,0.25
indecisive,mara yanke shawara,mara yanke shawara,fear,0.25
stealthy,mai sata,mai sata,fear,0.25
picket,picket,masu zanga-zanga,fear,0.25
foul,mugunta,mugunta,fear,0.25
sunk,nutse,nutse,fear,0.25
spinster,dan wasa,ɗan wasa,fear,0.25
react,amsa,amsa,fear,0.25
jobinterview,jobinterview,jarrabawar neman aiki,fear,0.25
swampy,fadama,fadama,fear,0.25
impatiently,rashin haƙuri,rashin haƙuri,fear,0.25
doubt,shakka,shakka,fear,0.25
insect,kwari,ƙwari,fear,0.25
unfamiliar,wanda ba a sani ba,wanda ba a sani ba,fear,0.25
cataract,cataract,yanar ido,fear,0.25
obliging,wajibi,wajibi,fear,0.25
guard,mai gadi,mai gadi,fear,0.25
rascal,m,ɗan iska,fear,0.25
standstill,tsayawar,tsayawar,fear,0.25
defend,kare,kare,fear,0.25
badhabit,badhabit,mugun hali,fear,0.242
grounded,tushe,tushe,fear,0.242
highest,mafi girma,mafi girma,fear,0.236
shrink,ji ƙyama,ji ƙyama,fear,0.234
overdrive,overdrive,tsananin aiki,fear,0.234
shelters,mafaka,mafaka,fear,0.234
dependence,dogaro,dogaro,fear,0.234
buck,buk,karkanda,fear,0.234
inequality,rashin daidaituwa,rashin daidaituwa,fear,0.234
insomniac,rashin barci,rashin barci,fear,0.234
pinion,filayen,filayen,fear,0.234
buzz,buzz,yi ziza,fear,0.234
chicken,kaza,kaza,fear,0.234
aaaah,aaaaa,yabawa,fear,0.234
rekindle,sake farfadowa,sake farfaɗowa,fear,0.234
psychiatrist,likitan hauka,likitan hauka,fear,0.234
finalized,kammala,kammala,fear,0.234
bee,kudan zuma,ƙudan zuma,fear,0.234
sleepless,rashin barci,rashin barci,fear,0.234
instinctive,ilhami,ilhami,fear,0.234
discontent,rashin gamsuwa,rashin gamsuwa,fear,0.234
difficulty,wahala,wahala,fear,0.234
thatmoment,wannan lokacin,wannan lokacin,fear,0.234
verge,gefe,gefe,fear,0.234
intercede,c interto,ceto,fear,0.234
scaffold,shinge,shinge,fear,0.234
rushing,gaggauta,gaggauta,fear,0.233
default,tsoho,tsoho,fear,0.226
overslept,overlept,wuce gona da iri,fear,0.226
confessional,mai ikirari,mai iƙirari,fear,0.225
impatient,rashin haƙuri,rashin haƙuri,fear,0.224
cane,sanda,sanda,fear,0.219
veer,gaba,gaba,fear,0.219
blues,blues,jin ɓacin rai,fear,0.219
heft,heft,girma,fear,0.219
fingerscrossed,yatsun hannu,yatsun hannu,fear,0.219
unequal,ba daidai ba,ba daidai ba,fear,0.219
lastminute,minti na ƙarshe,minti na ƙarshe,fear,0.219
aga,aga,kwamanda,fear,0.219
bait,koto,ƙoto,fear,0.219
waver,girgiza,girgiza,fear,0.219
whatif,menene,mene ne idan,fear,0.219
sweat,gumi,gumi,fear,0.219
stingy,mai rowa,mai rowa,fear,0.219
jungle,daji,daji,fear,0.219
revelations,wahayi,wahayi,fear,0.219
tactics,dabara,dabara,fear,0.219
thrill,burgewa,burgewa,fear,0.219
immigrant,bakin haure,baƙin haure,fear,0.219
overtired,overtired,gajiya sosai,fear,0.218
prognosis,hangen nesa,hangen nesa,fear,0.217
alertness,jijjiga,jijjiga,fear,0.216
hyped,tsokana,tsokana,fear,0.214
wishmeluck,buri,buri,fear,0.212
somuchtodo,somuchtodo,abubuwan yi da yawa,fear,0.212
toomuchtodo,toomuchtodo,abubuwan yi da yawa,fear,0.212
tryouts,gwaji,gwaji,fear,0.21
clowns,masu ban dariya,masu ban dariya,fear,0.207
restless,m,rashin hutu,fear,0.204
fluctuation,juyawa,juyawa,fear,0.204
examination,jarrabawa,jarrabawa,fear,0.204
phew,fawa,fawa,fear,0.203
birth,haihuwa,haihuwa,fear,0.203
help,taimako,taimako,fear,0.203
mighty,m,mai girma,fear,0.203
acceptances,yarda,yarda,fear,0.203
recesses,ramuka,ramuka,fear,0.203
quail,kwarto,kwarto,fear,0.203
hurry,yi sauri,yi sauri,fear,0.203
uphill,tudu,tudu,fear,0.203
cross,giciye,giciye,fear,0.203
intimacy,zumunci,zumunci,fear,0.203
overcome,shawo kan,shawo kan,fear,0.203
fearless,mara tsoro,mara tsoro,fear,0.2
change,canza,canza,fear,0.198
withstand,tsayayya,tsayayya,fear,0.197
asap,asap,yanzu-yanzu,fear,0.191
waitinggame,wasan jira,wasan jira,fear,0.188
watch,duba,duba,fear,0.188
intrigue,makirci,makirci,fear,0.188
attorney,lauya,lauya,fear,0.188
rule,mulki,mulki,fear,0.188
gnome,gnome,wada,fear,0.188
knots,kulli,ƙulli,fear,0.188
advance,ci gaba,ci gaba,fear,0.188
stillness,kwanciyar hankali,kwanciyar hankali,fear,0.188
deadlines,kwanakin ƙarshe,kwanakin ƙarshe,fear,0.188
fragile,m,faɗi-ka-mutu,fear,0.188
tract,yanki,yanki,fear,0.188
owing,saboda,saboda,fear,0.188
heighten,kara,kara,fear,0.188
bug,bug,ƙwaro,fear,0.188
overcoming,cin nasara,cin nasara,fear,0.188
cautiously,a hankali,a hankali,fear,0.188
unorganised,rashin tsari,rashin tsari,fear,0.188
elf,elf,ban tsoro,fear,0.185
stillwaiting,jira,jira,fear,0.184
lonely,kadaici,kaɗaici,fear,0.183
slippery,m,marar tabbas,fear,0.181
interview,hira,hira,fear,0.18
everyman,kowane mutum,kowane mutum,fear,0.178
speculation,hasashe,hasashe,fear,0.176
needtoknow,bukatar sani,buƙatar sani,fear,0.173
shell,harsashi,harsashi,fear,0.172
assessment,kima,kima,fear,0.172
uncertain,rashin tabbas,rashin tabbas,fear,0.172
readytogo,readytogo,shirya don tafiya,fear,0.172
competition,gasa,gasa,fear,0.172
settlor,mazaunin,mazaunin,fear,0.172
surprise,mamaki,mamaki,fear,0.172
humanrights,hakkokin mutane,haƙƙoƙin mutane,fear,0.172
birch,birch,bishiyar aljanu,fear,0.172
regulatory,m,tsari,fear,0.172
composure,nutsuwa,nutsuwa,fear,0.172
checkpoint,wurin bincike,wurin bincike,fear,0.172
interviewer,mai tambayoyi,mai tambayoyi,fear,0.172
chaff,bambaro,ɓuntu,fear,0.172
rod,sanda,sanda,fear,0.172
worship,ibada,ibada,fear,0.172
unsure,m,rashin tabbas,fear,0.172
less,Kadan,kaɗan,fear,0.167
coy,kayi,kayi,fear,0.162
iris,iris,cikin ido,fear,0.16
legalized,halatta,halatta,fear,0.156
intimately,kusa,kusa,fear,0.156
sly,dabara,dabara,fear,0.156
medication,magani,magani,fear,0.156
hearing,ji,ji,fear,0.156
audition,dubawa,dubawa,fear,0.156
needit,bukata,buƙata,fear,0.156
ceasefire,tsagaita wuta,tsagaita wuta,fear,0.156
countdown,kirgawa,kirgawa,fear,0.156
bases,tushe,tushe,fear,0.156
retirement,ritaya,ritaya,fear,0.156
courageous,m,jarumi,fear,0.154
overthinker,mai tunani,mai tunani,fear,0.153
backtrack,ja da baya,ja da baya,fear,0.151
dawned,gari ya waye,gari ya waye,fear,0.15
censor,mai bincike,mai bincike,fear,0.149
syllabus,manhaja,manhaja,fear,0.147
bailiff,ma'aikacin kotu,ma'aikacin kotu,fear,0.147
waiting,jira,jira,fear,0.141
imagination,hasashe,hasashe,fear,0.141
newcomer,sabon shiga,sabon shiga,fear,0.141
rationality,hankali,hankali,fear,0.141
gent,mutunci,mutunci,fear,0.141
delay,jinkiri,jinkiri,fear,0.141
caricature,caricature,zanen ba'a,fear,0.141
cove,rufewa,rufewa,fear,0.141
eventuality,mai yiwuwa,mai yiwuwa,fear,0.141
validity,inganci,inganci,fear,0.141
alreadyyyyy,yayyyy,riga,fear,0.14
shy,m,mai kunya,fear,0.14
symptom,alama,alama,fear,0.133
excite,burge,burge,fear,0.132
raccoon,raccoon,rakun,fear,0.127
ahhh,ahhh,mamaki,fear,0.125
soready,yanzu,yanzu,fear,0.125
needtorelax,bukata,buƙata,fear,0.125
marry,aure,aure,fear,0.125
gameday,gameday,ranar wasa,fear,0.125
clown,wawa,wawa,fear,0.125
prevent,hana,hana,fear,0.125
hawk,shaho,shaho,fear,0.125
swim,iyo,iyo,fear,0.125
tryout,gwadawa,gwadawa,fear,0.125
campaigning,kamfen,kamfen,fear,0.125
sprite,sprite,almara,fear,0.125
sag,sag,tsagewar gini,fear,0.123
pharmacy,kantin magani,kantin magani,fear,0.123
policeman,dan sanda,ɗan sanda,fear,0.121
lace,yadin da aka saka,yadin da aka saka,fear,0.111
dreamt,yayi mafarki,ya yi mafarki,fear,0.111
knot,kulli,ƙulli,fear,0.109
pray,yi addu'a,yi addu'a,fear,0.109
incase,incase,idan,fear,0.109
destination,manufa,manufa,fear,0.109
weight,nauyi,nauyi,fear,0.109
notoriety,sananne,sananne,fear,0.109
homework,aikin gida,aikin gida,fear,0.109
holiness,tsarki,tsarki,fear,0.109
bigday,babban rana,babbar rana,fear,0.109
confidence,amincewa,amincewa,fear,0.109
slender,siriri,siriri,fear,0.1
undecided,ba a yanke shawara ba,ba a yanke shawara ba,fear,0.098
sympathetic,mai tausayi,mai tausayi,fear,0.097
god,allah,Allah,fear,0.094
case,hali,hali,fear,0.094
treat,bi da,bi da,fear,0.094
poise,kwanciyar hankali,kwanciyar hankali,fear,0.094
helmet,kwalkwali,kwalkwali,fear,0.094
loyal,m,mai biyayya,fear,0.094
locate,gano wuri,gano wuri,fear,0.094
counsellor,mai ba da shawara,mai ba da shawara,fear,0.094
grades,maki,maki,fear,0.094
confident,m,mai rashin tsoro,fear,0.094
northeast,arewa maso gabas,arewa maso gabas,fear,0.088
compassion,tausayi,tausayi,fear,0.078
nurture,renon,renon,fear,0.078
graduation,kammala karatu,kammala karatu,fear,0.078
graded,mai daraja,mai daraja,fear,0.075
mum,uwa,uwa,fear,0.07
infant,jariri,jariri,fear,0.067
cloudiness,girgije,girgije,fear,0.062
guidelines,jagororin,jagorori,fear,0.062
parade,fareti,fareti,fear,0.062
civilians,farar hula,farar hula,fear,0.062
soulmate,abokiyar rayuwa,abokiyar rayuwa,fear,0.062
civilian,farar hula,farar hula,fear,0.062
cash,tsabar kudi,tsabar kuɗi,fear,0.062
youth,matasa,matasa,fear,0.062
journey,tafiya,tafiya,fear,0.062
gradschool,makarantar sakandare,makarantar sakandare,fear,0.062
opera,wasan opera,wasan opera,fear,0.057
synonymous,ma'ana,ma'ana,fear,0.056
praying,yin addu'a,yin addu'a,fear,0.047
honest,gaskiya,gaskiya,fear,0.047
intelligence,hankali,hankali,fear,0.038
lines,layi,layi,fear,0.031
romance,soyayya,soyayya,fear,0.031
volunteer,mai sa kai,mai sa kai,fear,0.031
obey,yi biyayya,yi biyayya,fear,0.016
happiest,mafi farin ciki,mafi farin ciki,joy,0.986
happiness,farin ciki,farin ciki,joy,0.984
bliss,ni'ima,ni'ima,joy,0.971
celebrating,bikin,biki,joy,0.97
jubilant,farin ciki,farin ciki,joy,0.969
ecstatic,farin ciki,farin ciki,joy,0.954
elation,farin ciki,farin ciki,joy,0.944
beaming,haske,haske,joy,0.938
bestdayever,mafi kyau,mafi kyau,joy,0.938
loveee,masoyi,masoyi,joy,0.932
celebration,bikin,biki,joy,0.929
awesomeness,al'ajabi,al'ajabi,joy,0.926
joy,farin ciki,farin ciki,joy,0.924
excitement,tashin hankali,tashin hankali,joy,0.922
joyous,farin ciki,farin ciki,joy,0.922
happily,cikin farin ciki,cikin farin ciki,joy,0.922
exuberance,farin ciki,farin ciki,joy,0.922
makesmehappy,sa farin ciki,sa farin ciki,joy,0.922
euphoria,euphoria,tsananin farin ciki,joy,0.922
fabulous,abin mamaki,abin mamaki,joy,0.922
lovee,masoyi,masoyi,joy,0.92
gratitude,godiya,godiya,joy,0.914
merriment,m,murna,joy,0.912
spectacular,m,mai ban mamaki,joy,0.912
happydance,farin ciki,farin ciki,joy,0.912
purebliss,purebliss,ni'ima tsantsa,joy,0.909
overjoyed,cike da farin ciki,cike da farin ciki,joy,0.909
triumphant,nasara,nasara,joy,0.907
cheerful,na gaisuwa,na gaisuwa,joy,0.906
lovelovelove,soyayya,soyayya,joy,0.906
ecstasy,farin ciki,farin ciki,joy,0.906
cheer,gaisuwa,gaisuwa,joy,0.897
elated,farin ciki,farin ciki,joy,0.894
delighted,farin ciki,farin ciki,joy,0.891
exhilaration,farin ciki,farin ciki,joy,0.891
peaceofmind,zaman lafiya,zaman lafiya,joy,0.891
jolly,jolly,murna,joy,0.891
lovethis,lovethis,son wannan,joy,0.891
excitation,zumudi,zumuɗi,joy,0.891
pleasures,jin daɗi,jin daɗi,joy,0.891
laugh,dariya,dariya,joy,0.891
