word,machine_translation,human_translation,label,emotion_intensity_score
cross,obe,obe,fear,0.203
intimacy,mmekọrịta chiri anya,mmekọrịta chiri anya,fear,0.203
overcome,merie,merie,fear,0.203
fearless,n'atụghị egwu,n'atụghị egwu,fear,0.2
change,mgbanwe,mgbanwe,fear,0.198
ware,ike,ike,fear,0.198
withstand,iguzogide,iguzogide,fear,0.197
asap,ngwa ngwa,ngwa ngwa,fear,0.191
waitinggame,egwuregwu echere,egwuregwu echere,fear,0.188
watch,lee,lee,fear,0.188
intrigue,aghụghọ,aghụghọ,fear,0.188
attorney,onye ọka iwu,onye ọka iwu,fear,0.188
rule,ọchịchị,ọchịchị,fear,0.188
gnome,gnome,keekere,fear,0.188
knots,mkpo,mkpo,fear,0.188
advance,ọganihu,ọganihu,fear,0.188
stillness,ịdị jụụ,ịdị jụụ,fear,0.188
deadlines,oge imecha,oge imecha,fear,0.188
fragile,na -emebi emebi,na -emebi emebi,fear,0.188
tract,traktị,traktị,fear,0.188
owing,n'ihi,n'ihi,fear,0.188
heighten,gbagowe,gbagowe,fear,0.188
bug,ahụhụ,ahụhụ,fear,0.188
overcoming,na -emeri,na -emeri,fear,0.188
cautiously,kpachara anya,kpachara anya,fear,0.188
unorganised,enweghị ahazi,enweghị ahazi,fear,0.188
elf,elf,mmụọ,fear,0.185
stillwaiting,ka na -eche,ka na -eche,fear,0.184
lonely,owu na -ama,owu na -ama,fear,0.183
slippery,na -amị amị,na -amị amị,fear,0.181
interview,ajụjụ ọnụ,ajụjụ ọnụ,fear,0.18
everyman,onye ọ bụla,onye ọ bụla,fear,0.178
speculation,ntule,ntule,fear,0.176
needtoknow,kwesịrị ịma,kwesịrị ịma,fear,0.173
shell,shei,shei,fear,0.172
assessment,ntule,ntule,fear,0.172
uncertain,ejighi n'aka,ejighi n'aka,fear,0.172
readytogo,readytogo,ịdị njikere,fear,0.172
competition,asọmpi,asọmpi,fear,0.172
settlor,onye edozi,onye edozi,fear,0.172
surprise,ihe ijuanya,ihe ijuanya,fear,0.172
humanrights,ikike mmadụ,ikike mmadụ,fear,0.172
birch,birch,osisi,fear,0.172
regulatory,usoro iwu,usoro iwu,fear,0.172
composure,obi iru ala,mkpakọta ọnụ,fear,0.172
checkpoint,ebe nyocha,ebe nyocha,fear,0.172
interviewer,onye gbara ajụjụ ọnụ,onye gbara ajụjụ ọnụ,fear,0.172
chaff,igbogbo ọka,igbogbo ọka,fear,0.172
rod,mkpanaka,mkpanaka,fear,0.172
worship,ofufe,ofufe,fear,0.172
unsure,ejighi n'aka,ejighi n'aka,fear,0.172
less,Mpekarị,Mpekarị,fear,0.167
coy,koy,ihere,fear,0.162
iris,iris,irishị,fear,0.16
legalized,iwu kwadoro,iwu kwadoro,fear,0.156
intimately,nso,nso,fear,0.156
sly,nzuzu,nzuzu,fear,0.156
medication,ọgwụ,ọgwụ,fear,0.156
hearing,ịnụ ihe,ịnụ ihe,fear,0.156
audition,nnyocha,nnyocha,fear,0.156
needit,mkpa,mkpa,fear,0.156
ceasefire,nkwụsị,nkwụsị,fear,0.156
countdown,ngụda,ngụda,fear,0.156
bases,ntọala,ntọala,fear,0.156
retirement,ezumike nka,ezumike nka,fear,0.156
courageous,nwere obi ike,nwere obi ike,fear,0.154
overthinker,onye echiche,onye echiche,fear,0.153
backtrack,azụ azụ,azụ azụ,fear,0.151
dawned,chi ọbụbọ,chi ọbụbọ,fear,0.15
censor,ihe nchoputa,ihe nchoputa,fear,0.149
syllabus,usoro ọmụmụ,usoro ọmụmụ,fear,0.147
bailiff,kotima,ụlọ ikpe,fear,0.147
waiting,na -eche,na -eche,fear,0.141
imagination,echiche,echiche,fear,0.141
newcomer,onye ohuru,onye ọhụrụ,fear,0.141
rationality,ezi uche,ezi uche,fear,0.141
gent,ndị ọma,ndị ọma,fear,0.141
delay,igbu oge,igbu oge,fear,0.141
caricature,caricature,mkparị,fear,0.141
cove,anyaukwu,ọkute,fear,0.141
eventuality,ihe omume,ihe omume,fear,0.141
validity,ndaba,ndaba,fear,0.141
alreadyyyyy,ugbua,ugbua,fear,0.14
shy,ihere,ihere,fear,0.14
symptom,mgbaàmà,mgbaàmà,fear,0.133
excite,kpalie,kpalie,fear,0.132
raccoon,raccoon,racuun,fear,0.127
ahhh,ahuhu,ahh,fear,0.125
soready,ugbua,ugbua,fear,0.125
needtorelax,chọrọ izuike,chọrọ izuike,fear,0.125
marry,lụọ di,lụọ di,fear,0.125
gameday,egwuregwu,egwuregwu,fear,0.125
clown,ome ochi,ome ọchị,fear,0.125
prevent,gbochie,gbochie,fear,0.125
hawk,egbe,egbe,fear,0.125
swim,igwu mmiri,igwu mmiri,fear,0.125
tryout,nwalee,nwalee,fear,0.125
campaigning,na -eme mkpọsa,arịrịọ,fear,0.125
sprite,sprite,spriti,fear,0.125
sag,sag,saagi,fear,0.123
pharmacy,ahịa ọgwụ,ahịa ọgwụ,fear,0.123
policeman,onye uwe ojii,onye uwe ojii,fear,0.121
lace,lace,leeci,fear,0.111
dreamt,rọrọ nrọ,rọrọ nrọ,fear,0.111
knot,eriri,eriri,fear,0.109
pray,kpee ekpere,kpee ekpere,fear,0.109
incase,adịghị ama ama,adịghị ama ama,fear,0.109
destination,njedebe,njedebe,fear,0.109
weight,ibu ibu,ibu ibu,fear,0.109
notoriety,ama ama,ama ama,fear,0.109
homework,ọrụ ụlọ,ọrụ ụlọ,fear,0.109
holiness,ịdị nsọ,ịdị nsọ,fear,0.109
bigday,nnukwu ụbọchị,nnukwu ụbọchị,fear,0.109
confidence,obi ike,obi ike,fear,0.109
slender,dị gịrịgịrị,dị gịrịgịrị,fear,0.1
undecided,ejighi mkpebi,ejighi mkpebi,fear,0.098
sympathetic,ọmịiko,ọmịiko,fear,0.097
god,chukwu,chukwu,fear,0.094
case,ikpe,ikpe,fear,0.094
treat,emeso,emeso,fear,0.094
poise,dị jụụ,dị jụụ,fear,0.094
helmet,okpu agha,okpu agha,fear,0.094
loyal,na -eguzosi ike n'ihe,na -eguzosi ike n'ihe,fear,0.094
locate,chọta,chọta,fear,0.094
counsellor,onye ndụmọdụ,onye ndụmọdụ,fear,0.094
grades,akara ule,akara ule,fear,0.094
confident,obi ike,obi ike,fear,0.094
northeast,n'ebe ugwu ọwụwa anyanwụ,n'ebe ugwu ọwụwa anyanwụ,fear,0.088
compassion,ọmịiko,ọmịiko,fear,0.078
nurture,ịzụlite,ịzụlite,fear,0.078
graduation,ngụsị akwụkwọ,ngụsị akwụkwọ,fear,0.078
graded,akara ule,akara ule,fear,0.075
mum,nne,nne,fear,0.07
infant,nwa ọhụrụ,nwa ọhụrụ,fear,0.067
cloudiness,urukpuru,urukpuru,fear,0.062
guidelines,ụkpụrụ nduzi,ụkpụrụ nduzi,fear,0.062
parade,Nme,Nme,fear,0.062
civilians,ndị nkịtị,ndị nkịtị,fear,0.062
soulmate,mkpụrụ obi,mkpụrụ obi,fear,0.062
civilian,onye nkiti,onye nkiti,fear,0.062
cash,ego,ego,fear,0.062
youth,ntorobịa,ntorobịa,fear,0.062
journey,njem,njem,fear,0.062
gradschool,ụlọ akwụkwọ sekọndrị,ụlọ akwụkwọ sekọndrị,fear,0.062
synonymous,otu,otu,fear,0.056
praying,na -ekpe ekpere,na -ekpe ekpere,fear,0.047
honest,eziokwu,eziokwu,fear,0.047
intelligence,ọgụgụ isi,ọgụgụ isi,fear,0.038
lines,ahịrị,ahịrị,fear,0.031
romance,ihunanya,ihunanya,fear,0.031
volunteer,onye oru afọ ofufo,onye oru afọ ofufo,fear,0.031
obey,rube isi,rube isi,fear,0.016
happiest,nke kacha nwee obi ụtọ,nke kacha nwee obi ụtọ,joy,0.986
happiness,obi uto,obi ụtọ,joy,0.984
bliss,obi ụtọ,obi ụtọ,joy,0.971
celebrating,na -eme mmemme,na -eme mmemme,joy,0.97
jubilant,obi ụtọ,obi ụtọ,joy,0.969
ecstatic,obi ụtọ,obi ụtọ,joy,0.954
elation,obi ụtọ,obi ụtọ,joy,0.944
beaming,na -enwu,na -enwu,joy,0.938
bestdayever,ụbọchị kacha mma,ụbọchị kacha mma,joy,0.938
loveee,hụrụ n'anya,hụrụ n'anya,joy,0.932
celebration,ememe,ememe,joy,0.929
awesomeness,ịdị ebube,ịdị ebube,joy,0.926
joy,ọ joyụ,anwụrị,joy,0.924
excitement,mkpali,mkpali,joy,0.922
joyous,ọyoụ,oke anwụrị,joy,0.922
happily,obi ụtọ,obi ụtọ,joy,0.922
exuberance,obi ụtọ,obi ụtọ,joy,0.922
makesmehappy,na -eme m obi ụtọ,na -eme m obi ụtọ,joy,0.922
euphoria,aupụrị,obi ụtọ,joy,0.922
fabulous,ọmarịcha,ọmarịcha,joy,0.922
lovee,ịhụnanya,ịhụnanya,joy,0.92
gratitude,ekele,ekele,joy,0.914
merriment,na -atọ ụtọ,na -atọ ụtọ,joy,0.912
spectacular,dị egwu,dị egwu,joy,0.912
happydance,obi ụtọ,obi ụtọ,joy,0.912
purebliss,dị ọcha,dị ọcha,joy,0.909
overjoyed,oke ọjoụ,oke anwụrị,joy,0.909
triumphant,mmeri,mmeri,joy,0.907
cheerful,obi ụtọ,obi ụtọ,joy,0.906
lovelovelove,ịhụnanya ịhụnanya,ịhụnanya ịhụnanya,joy,0.906
ecstasy,obi ụtọ,obi ụtọ,joy,0.906
cheer,nwee obi ụtọ,nwee obi ụtọ,joy,0.897
elated,obi ụtọ,obi ụtọ,joy,0.894
delighted,Obi Ụtọ,Obi Ụtọ,joy,0.891
exhilaration,mkpori ndụ,mkpori ndụ,joy,0.891
peaceofmind,udo udo,udo udo,joy,0.891
jolly,dị ụtọ,dị ụtọ,joy,0.891
lovethis,ịhụnanya,ịhụnanya,joy,0.891
excitation,mkpali,mkpali,joy,0.891
pleasures,ihe ụtọ,ihe ụtọ,joy,0.891
laugh,ochi,ochi,joy,0.891
marvelously,dị ebube,dị ebube,joy,0.881
loving,ịhụnanya,ịhụnanya,joy,0.879
blissful,obi ụtọ,obi ụtọ,joy,0.879
joyful,na -afulụrị ọ .ụ,obi ụtọ,joy,0.879
outstanding,pụtara ìhè,pụtara ìhè,joy,0.879
pleasurable,na -atọ ụtọ,na -atọ ụtọ,joy,0.877
happyplace,ebe obi uto,ebe obi ụtọ,joy,0.875
overthemoon,n'ofe mgbede,n'ofe mgbede,joy,0.875
glee,obi ụtọ,obi ụtọ,joy,0.875
enthusiastic,na -anụ ọkụ n'obi,na -anụ ọkụ n'obi,joy,0.875
lovinglife,ndụ ịhụnanya,ndụ ịhụnanya,joy,0.875
iloveher,a hụrụ m ya n'anya,a hụrụ m ya n'anya,joy,0.875
sohappy,obi ụtọ,obi ụtọ,joy,0.868
laughing,na -achị ọchị,na -achị ọchị,joy,0.864
superb,ikenyeneke mbiet,ihe mara mma,joy,0.864
woohoo,woohoo,anwurị,joy,0.864
wonderful,magburu onwe ya,magburu onwe ya,joy,0.863
ilovechristmas,ilovechristmas,ahụrụm ekeresimesi n'anya,joy,0.859
cheering,na -aeringụrị ọ .ụ,obi anwụrị,joy,0.859
magnificent,dị ebube,dị ebube,joy,0.859
celebrated,eme ememe,eme ememe,joy,0.859
hooray,hooray,obi ụtọ,joy,0.859
loved,hụrụ n'anya,hụrụ n'anya,joy,0.859
brilliant,amamiihe,amamiihe,joy,0.859
tearsofjoy,anya mmiri,anya mmiri,joy,0.859
yayyyy,yaiyy,yaiyy,joy,0.859
glory,ebube,ebube,joy,0.859
heavenly,nke eluigwe,nke eluigwe,joy,0.853
exciting,na -akpali akpali,na -akpali akpali,joy,0.853
thrilled,mkpali,mkpali,joy,0.851
mademyday,mademyday,ikparam obi ọma,joy,0.848
wonderfully,ebube,ebube,joy,0.844
favoriteholiday,ezumike kacha amasị,ezumike kacha amasị,joy,0.844
blessing,ngọzi,ngọzi,joy,0.844
celebrate,usọrọ,usọrọ,joy,0.844
festive,ememme,mmemme,joy,0.833
paradise,paradaịs,alaeze eluigwe,joy,0.833
celebrations,mmemme,mmemme,joy,0.833
sweetness,ụtọ,ụtọ,joy,0.833
marvellous,magburu onwe ya,magburu onwe ya,joy,0.833
blessed,gọziri agọzi,gọziri agọzi,joy,0.833
compliment,otito,otito,joy,0.831
allsmiles,ọchị ọchị,ọchị ọchị,joy,0.828
love,ịhụnanya,ịhụnanya,joy,0.828
enchanting,enchanting,abụ,joy,0.828
smiling,ọchị ọchị,ọchị ọchị,joy,0.828
homesweethome,ụlọ ọmarịcha ụlọ,ụlọ ọmarịcha ụlọ,joy,0.826
laughter,ochi,ọchị,joy,0.824
marvelous,magburu onwe ya,magburu onwe ya,joy,0.824
thankyougod,daalụugod,chukwu daalụ,joy,0.824
goodmood,ezi omume,ọnọdụ di mma,joy,0.819
excited,obi ụtọ,obi ụtọ,joy,0.818
goodness,ịdị mma,ịdị mma,joy,0.818
rejoicing,na -aicingụrị ọ .ụ,anwụrị,joy,0.818
happyheart,obi ụtọ,obi ụtọ,joy,0.818
excellence,kacha mma,kacha mma,joy,0.818
joys,ọysụ,anwụrị,joy,0.818
sensational,sensational,ịnụ isi,joy,0.818
delightful,obi uto,obi anwụrị,joy,0.818
celebratory,usọrọ,usọrọ,joy,0.818
greatful,nke ukwu,nke ukwu,joy,0.816
jovial,na -atọ ọchị,na -atọ ọchị,joy,0.814
smiley,ọchị ọchị,ọchị ọchị,joy,0.812
victorious,mmeri,mmeri,joy,0.812
enjoy,enwe,enwe anụrị,joy,0.812
rejoice,rejoiceụrịa ọ .ụ,rejoiceụrịa ọ .ụ,joy,0.812
greatday,ụbọchị ọma,ụbọchị ọma,joy,0.812
lovemaking,ịhụnanya,ịhụnanya,joy,0.812
excellent,magburu onwe ya,magburu onwe ya,joy,0.812
splendid,dị mma,dị mma,joy,0.812
glorious,ebube,ebube,joy,0.812
whatmakesmesmile,ihe na -atọ m ụtọ,ihe na -atọ m ụtọ,joy,0.811
goodtimes,oge oma,oge ọma,joy,0.811
happyday,ụbọchị ọma,ụbọchị ọma,joy,0.809
myfavorite,ọkacha mmasị m,ọkacha mmasị m,joy,0.804
pleasure,obi uto,obi ụtọ,joy,0.803
yayyy,eei,eei,joy,0.803
gladness,obi ụtọ,obi ụtọ,joy,0.803
yeahhhh,eeh,eeh,joy,0.803
thankyoulord,daalụ,chineke daalụ,joy,0.803
giggle,ịchị ọchị,ịchị ọchị,joy,0.802
happytweet,obi ụtọ,obi ụtọ,joy,0.797
dancing,ịgba egwu,ịgba egwu,joy,0.797
yesss,yesss,eeeeh,joy,0.797
lovemylife,ndụ ịhụnanya,ahụrụm ndụm n'anya,joy,0.797
success,ihe ịga nke ọma,ihe ịga nke ọma,joy,0.797
lovinlife,lovinlife,ndu dị mma,joy,0.797
magnificence,ịdị ebube,ịdị ebube,joy,0.797
happier,enwekwu obi ụtọ,enwekwu obi ụtọ,joy,0.797
grateful,na -ekele,na -ekele,joy,0.789
splendor,ịma mma,ịma mma,joy,0.788
fun,ọchị,ọchị,joy,0.788
happy,obi uto,anwụrị,joy,0.788
amuse,ito ochi,ịtọ ọchị,joy,0.788
sothankful,dị ekele,dị ekele,joy,0.781
solucky,kechioma,kechiọma,joy,0.781
radiant,na -enwu enwu,na -enwu enwu,joy,0.781
enchanted,enchanted,abụ,joy,0.781
glad,obi ụtọ,obi ụtọ,joy,0.781
giggling,na -achị ọchị,na -achị ọchị,joy,0.781
beautiful,mara mma,mara mma,joy,0.781
glorify,nye otuto,nye otuto,joy,0.781
perfection,izu oke,izu oke,joy,0.779
christmassy,christmassy,ekeresimesi,joy,0.779
romance,ihunanya,ihunanya,joy,0.779
heavens,eluigwe,eluigwe,joy,0.779
thrilling,na -akpali akpali,na -akpali akpali,joy,0.776
happyvalentinesday,ezi ụbọchị,ezi ụbọchị,joy,0.773
entertain,nwee obi ụtọ,nwee obi ụtọ,joy,0.773
miraculous,ọrụ ebube,ọrụ ebube,joy,0.773
fiesta,oriri,oriri,joy,0.773
cheered,mkpori ndụ,mkpori ndụ,joy,0.773
positivity,positivity,ihe ọma,joy,0.773
congrats,ekele,ekele,joy,0.773
cheers,anụrị,anụrị,joy,0.773
lovable,na -ahụ n'anya,na -ahụ n'anya,joy,0.773
funday,funday,ụbọchi anụrị,joy,0.772
enjoying,na -ekpori ndụ,na -ekpori ndụ,joy,0.771
thebest,nke kacha mma,nke kacha mma,joy,0.766
lifeisgood,ndụ dị mma,ndụ dị mma,joy,0.766
smiles,ọchị ọchị,ọchị ọchị,joy,0.766
christmasspirit,christmasspirit,mmụọ ekeresimesi,joy,0.766
amused,ito ochi,itọ ọchị,joy,0.766
goodfeeling,ezi obi,ezi obi,joy,0.766
sosweet,dị oke ụtọ,dị oke ụtọ,joy,0.766
cuddling,na -amakọ ọnụ,na -amakọ ọnụ,joy,0.766
party,oriri na nkwari,oriri na nkwari,joy,0.765
delight,obi uto,obi ụtọ,joy,0.765
orgasm,orgasm,ọgazim,joy,0.765
positive,nke oma,nke ọma,joy,0.761
cheerfulness,obi ụtọ,obi ụtọ,joy,0.758
enlighten,kọwaa,kọwaa,joy,0.758
sweetheart,obi oma,obi ọma,joy,0.758
miracles,ọrụ ebube,ọrụ ebube,joy,0.758
christmastime,oge ekeresimesi,oge ekeresimesi,joy,0.757
giddy,gbamgbam,gbamgbam,joy,0.757
laughs,ochi,ọchị,joy,0.75
pleasing,na -atọ ụtọ,na -atọ ụtọ,joy,0.75
blessings,ngọzi,ngọzi,joy,0.75
romantic,ihunanya,ihunanya,joy,0.75
gratify,imeju,imeju,joy,0.75
smile,ọchị,ọchị,joy,0.75
happyholidays,ezumike ezumike,ezumike ezumike,joy,0.75
tistheseason,tistheseason,ihea bụ oge ahụ,joy,0.75
greatness,ịdị ukwuu,ịdị ukwuu,joy,0.75
friendliness,enyi,enyi,joy,0.75
frolic,gbagọrọ agbagọ,igwu egwu,joy,0.748
positiveenergy,ezigbo ume,ezigbo ume,joy,0.742
jubilee,jubilii,ọnụ,joy,0.742
enthusiasm,ịnụ ọkụ n'obi,ịnụ ọkụ n'obi,joy,0.742
miracle,ọrụ ebube,ọrụ ebube,joy,0.742
magical,kpokọtara,ihe majiki,joy,0.742
goodvibes,ndị ọma,ndị ọma,joy,0.742
selflove,ihunanya,ihunanya,joy,0.742
triumph,mmeri,mmeri,joy,0.742
rewarding,na -akwụghachi ụgwọ,na -akwụghachi ụgwọ,joy,0.742
feelgood,dị mma,dị mma,joy,0.736
prosperity,ọganihu,ọganihu,joy,0.735
admiration,mmasi,mara mma,joy,0.734
feelinggood,na -adị mma,na -adị mma,joy,0.734
passionate,omiiko,omiiko,joy,0.734
goodday,ehihie ọma,ehihie ọma,joy,0.734
greatnight,abalị abalị,abalị abalị,joy,0.734
behappy,nwee anụrị,nwee anụrị,joy,0.734
victory,mmeri,mmeri,joy,0.734
vivacious,dị egwu,dị egwu,joy,0.734
luxurious,okomoko,okomoko,joy,0.734
enchant,enchant,abụ,joy,0.734
glorification,otuto,otuto,joy,0.733
glowing,na -enwu enwu,na -enwu enwu,joy,0.729
sing,bụọ abụ,bụọ abụ,joy,0.729
yessss,Yessss,eeeh,joy,0.728
fulfillment,mmezu,mmezu,joy,0.728
breathtaking,na -eku ume,na -eku ume,joy,0.728
cheery,cheery,obi ụtọ,joy,0.727
hurrah,mee ọsọ ọsọ,mee ọsọ ọsọ,joy,0.727
merry,inwe obi uto,inwe ọbi,joy,0.727
thankful,na -ekele,na -ekele,joy,0.727
win,merie,merie,joy,0.727
christmasbreak,Krismasbreak,Krismasbreak,joy,0.727
atpeace,udo,udo,joy,0.727
award,onyinye,onyinye,joy,0.727
radiance,nchapụta,nchapụta,joy,0.725
inspiration,n'ike mmụọ nsọ,n'ike mmụọ nsọ,joy,0.725
pleased,nwee obi ụtọ,nwee obi ụtọ,joy,0.725
uplift,bulie,bulie,joy,0.723
optimistic,nchekwube,nchekwube,joy,0.723
thrill,mkpali,mkpali,joy,0.721
holidays,ezumike,ezumike,joy,0.721
heaven,eluigwe,eluigwe,joy,0.721
lucky,kechioma,kechiọma,joy,0.721
godisgreat,ebube,chidiebube,joy,0.721
praising,na -eto,na -eto,joy,0.719
heartfelt,sitere n'obi,sitere n'obi,joy,0.719
thriving,na -eme nke ọma,na -eme nke ọma,joy,0.719
perfect,zuru oke,zuru oke,joy,0.719
congratulatory,ekele,ekele,joy,0.719
brighten,nwuo,nwuo,joy,0.719
amusement,ntụrụndụ,ntụrụndụ,joy,0.719
harmony,nkwekọrịta,nkwekọrịta,joy,0.719
lover,onye hụrụ n'anya,onye hụrụ n'anya,joy,0.719
xmas,mmasi,ekisimasi,joy,0.719
lovely,mara mma,mara mma,joy,0.719
utopian,onye utopian,onye utopian,joy,0.719
achievement,mmezu,mmezu,joy,0.712
bestfeeling,kacha mma,kacha mma,joy,0.712
holiday,ezumike,ezumike,joy,0.712
luxury,okomoko,okomoko,joy,0.712
merrychristmas,ezi ekeresimesi,ezi ekeresimesi,joy,0.712
treasures,akụ,akụ,joy,0.712
luckiest,kachachioma,kachachioma,joy,0.712
yay,yai,yai,joy,0.712
magic,anwansi,majiki,joy,0.712
intimate,mmekorita,mmekọrịta,joy,0.71
soblessed,ngọzi,ngọzi,joy,0.706
yaaay,yaaa,yaaa,joy,0.706
rave,rave,ikwu okwu,joy,0.706
chuckle,ọchị,ọchị,joy,0.706
proud,mpako,mpako,joy,0.704
goodlife,ezi ndụ,ezi ndụ,joy,0.703
lovelife,ndụdụ,ndụdụ,joy,0.703
sweetest,nke kacha atọ ụtọ,nke kacha atọ ụtọ,joy,0.703
appreciates,na -ekele,na -ekele,joy,0.703
satisfying,na -eju afọ,na -eju afọ,joy,0.703
amazingly,di itunanya,di itunanya,joy,0.703
goodnews,akụkọ ọma,akụkọ ọma,joy,0.703
winning,na -emeri,na -emeri,joy,0.703
beautification,ịchọ mma,ịchọ mma,joy,0.703
gooood,gooood,mma,joy,0.703
cherish,kpọrọ ihe,kpọrọ ihe,joy,0.703
truelove,ezigbo ịhụnanya,ezigbo ịhụnanya,joy,0.703
cuddled,na -ejikọ ọnụ,na -ejikọ ọnụ,joy,0.703
optimism,nchekwube,nchekwube,joy,0.703
entertained,ọbịa,ile ọbịa,joy,0.7
yaay,yaaa,yaaa,joy,0.7
excite,kpalie,kpalie,joy,0.697
newbeginnings,mmalite ọhụrụ,mmalite ọhụrụ,joy,0.693
praisejesus,praisejesus,toonu jisọs,joy,0.691
birthday,ụbọchị ọmụmụ,ụbọchị ọmụmụ,joy,0.691
honored,na -asọpụrụ,na -asọpụrụ,joy,0.688
favorite,ọkacha mmasị,ọkacha mmasị,joy,0.688
adoration,ofufe,ofufe,joy,0.688
greatfriends,ezigbo enyi,ezigbo enyi,joy,0.688
holidayseason,oge ezumike,oge ezumike,joy,0.688
angelic,ndị mmụọ ozi,ndị mmụọ ozi,joy,0.688
godsend,chukwu,onye ozi chineke,joy,0.688
content,ọdịnaya,ọdịnaya,joy,0.688
exquisite,ọmarịcha,ọmarịcha,joy,0.688
thankyoujesus,daalụ,daalụ jisọs,joy,0.688
entertaining,na -atọ ụtọ,ile ọbịa,joy,0.688
exaltation,mbuli elu,mbuli elu,joy,0.682
luscious,mara mma,mara mma,joy,0.682
precious,dị oke ọnụ ahịa,dị oke ọnụ ahịa,joy,0.682
brightens,na -enwu enwu,na -enwu enwu,joy,0.682
appreciated,ekele,ekele,joy,0.682
smiled,chiri ọchị,chiri ọchị,joy,0.682
bestfriends,ezi enyi,ezi enyi,joy,0.682
goodhealth,ọdịmma,ahụ ike,joy,0.682
memoriesiwontforget,echefuru echefu,ihe agaghim echefu,joy,0.682
majestic,dị ebube,dị ebube,joy,0.682
tranquility,obi iru ala,obi iru ala,joy,0.679
positively,nke oma,nke ọma,joy,0.676
embrace,makụọ,makụọ,joy,0.676
marry,lụọ di,lụọ di,joy,0.676
hug,mmakụ,mmakụ,joy,0.672
dearest,ịhụnanya,ịhụnanya,joy,0.672
grin,ọchị,ọchị,joy,0.672
giggles,ọchị,ọchị,joy,0.672
relaxation,ezumike,ezumike,joy,0.672
accomplished,mezuru,mezuru,joy,0.672
enliven,dị ndụ,dị ndụ,joy,0.672
contentment,afọ ojuju,afọ ojuju,joy,0.672
bday,ubochi,ụbọchi,joy,0.672
hilarious,dị egwu,dị egwu,joy,0.672
bountiful,bara ụba,bara ụba,joy,0.667
boisterous,mkpọtụ,mkpọtụ,joy,0.667
adore,na -asọpụrụ,na -asọpụrụ,joy,0.667
fulfilled,mezuru,mezuru,joy,0.667
victor,onye mmeri,onye mmeri,joy,0.667
fulfill,mezuo,mezuo,joy,0.664
cuddles,akwa,makuo,joy,0.662
prosperous,ọgaranya,ọgaranya,joy,0.66
satisfy,rijuo afọ,rijuo afọ,joy,0.656
glow,nwuo,nwuo,joy,0.656
serenity,iru ala,iru ala,joy,0.656
happynewyear,ezi afọ ọhụrụ,ezi afọ ọhụrụ,joy,0.656
encouraged,agba ume,agba ume,joy,0.656
innerpeace,udo ime,udo ime,joy,0.656
christmaseve,abalị fotere ekeresimesi,abalị fotere ekeresimesi,joy,0.656
appreciation,ekele,ekele,joy,0.656
pleasant,obi uto,obi ụtọ,joy,0.656
humor,ọchị,ọchị,joy,0.656
captivate,dọta,dọta,joy,0.656
romanticism,ihunanya,ihunanya,joy,0.656
besties,ụdịdị,ụdịdị,joy,0.656
praised,toro,toro,joy,0.652
fortunes,ọgaranya,ọgaranya,joy,0.652
relaxing,izuike,izuike,joy,0.652
abundance,ụba,ụba,joy,0.652
treasure,akụ,akụ,joy,0.652
satisfaction,afọ ojuju,afọ ojuju,joy,0.652
praises,otuto,otuto,joy,0.652
engaged,kwere nkwa,kwere nkwa,joy,0.652
affection,ihunanya,ihunanya,joy,0.647
complement,mmeju,mmeju,joy,0.647
nothingbetter,ọ dịghị ihe dị mma,ọ dịghị ihe dị mma,joy,0.647
relieved,enwere onwe ya,enwere onwe ya,joy,0.647
carnival,ngagharingosi,ngagharingosi,joy,0.643
saintly,senti,senti,joy,0.641
uplifting,na -ewuli elu,na -ewuli elu,joy,0.641
wedding,agbamakwụkwọ,agbamakwụkwọ,joy,0.641
divine,Chukwu,Chukwu,joy,0.641
harmoniously,na -ekwekọ,na -ekwekọ,joy,0.641
champion,onye mmeri,onye mmeri,joy,0.641
