word,machine,human,label
bailout,igbala,ìgbàlà,negative
rabid,rabid,onítara,negative
breakup,ya kuro,yà,negative
teacher,olukọ,olukọ,positive
gladness,idunnu,idunnu,positive
crude,robi,rọ̀bì,negative
censor,ihamon,ìhámọ́,negative
spirit,emi,emi,positive
helpful,wulo,wulo,positive
influence,ipa,agbára,negative
contradictory,ilodi,ìlòdì,negative
familiarity,faramọ,faramọ,positive
variety,orisirisi,orisirisi,positive
paralysis,paralysis,àìlágbára,negative
guiltless,alailẹṣẹ,alailẹṣẹ,positive
dispassionate,alaigbọran,àìlẹ́jànú,negative
revolutionized,iyipada,iyipada,positive
obsessed,ifẹ afẹju,ifẹ afẹju,positive
non-violence,ti kii ṣe iwa-ipa,ti kii ṣe iwa-ipa,positive
relinquish,fi silẹ,fisílẹ̀,negative
travail,irọbi,ìbítẹ̀,negative
jubiliant,jubiliant,yọ,positive
outcry,igbe,igbe,negative
retention,idaduro,idaduro,positive
overjoyed,ayọ pupọ,ayọ pupọ,positive
convent,convent,apejọ,positive
crucial,pataki,pataki,positive
detainee,atimọle,ẹlẹ́wọ̀n,negative
exemplary,apẹẹrẹ,apẹẹrẹ,positive
subdued,ṣẹgun,ṣẹ́gun,negative
majestic,ọlanla,ọlanla,positive
undamaged,ti ko bajẹ,ti ko bajẹ,positive
deportation,ifisilẹ,ìlékúrò,negative
golden,wura,wura,positive
dandruff,dandruff,èpá-orí,negative
eery,eery,èérí,negative
negligent,afowofa,àìfiyèsí,negative
agonise,ibanuje,ìbànújẹ́,negative
advancement,ilosiwaju,ilosiwaju,positive
afflict,pọnju,pọ́n lójú,negative
negligently,aifiyesi,àìláfiyèsí,negative
taunt,ṣáátá,ẹ̀gàn,negative
welcomes,kaabọ,ki kaabọ,positive
ludicrously,ludicrously,ìwà òmùgọ̀,negative
hastily,kánkán,kánkán,negative
regreted,banuje,kábàámọ̀,negative
dreadful,adẹtẹ,ìbẹ̀rù,negative
analyst,oluyanju,oluyanju,positive
exhilaration,igbadun,inudidun,positive
vibrates,gbigbọn,gbọ̀n,negative
mistakes,awọn aṣiṣe,àwọn àṣìṣe,negative
snarling,ariwo,ariwo,negative
barbarous,barbarous,aláìlóye,negative
criminal,odaran,ọ̀daràn,negative
bloated,gbuuru,ti wù,negative
pitiable,àánú,káàánú,negative
disaffect,alailanfani,aláìnípa,negative
ploy,arekereke,ète,negative
slim,tẹẹrẹ,tẹrẹ́,positive
excels,tayọ,tayọ,positive
tenacious,tenacious,iduroṣiṣin,positive
short-lived,igba kukuru,ìgbà kúkúrú,negative
communist,komunisiti,aláìdáni,negative
sad,ibanuje,ìbànújẹ́,negative
adulatory,adulatory,ipọnni,positive
outward,ode,ode,positive
untoward,lodi si,àìyẹ,negative
compactly,iwapọ,wapapọ,positive
accuser,olufisun,olùfisùn,negative
unlamentable,alainilara,àì-pohùn-réré-ẹkún,negative
simplest,rọrun julọ,rọrun julọ,positive
clunky,alaigbọran,gira,negative
unconfirmed,unconfirmed,àilesẹ̀mí,negative
conspiracies,awọn igbero,àwọn ìgbèrò,negative
robing,jija,jíjalè,negative
rue,radu,àìdùnnú,negative
appalled,yanilenu,yani lẹ́nu,negative
substantive,pataki,pataki,positive
beverage,nkanmimu,nkanmimu,positive
peacekeepers,awọn alafia,onisuuru,positive
subsist,gbe,wà,negative
defamation,itiju,ìbanilórúkọjẹ́,negative
rupture,rupture,bẹ́,negative
applaud,iyin,yin,positive
tingle,tingle,ho,positive
overbalanced,overbalanced,àpọ̀jù,negative
hoping,nireti,nireti,positive
sociable,lawujọ,abanikẹgbẹ,positive
outrageously,outrageously,ìbínú,negative
loves,fẹràn,fẹràn,positive
grumpish,kikoro,ìríra,negative
guard,oluso,oluso,positive
unrest,rogbodiyan,rògbòdìyàn,negative
discordance,iyapa,ìyapa,negative
saber,saber,idà,negative
furiously,ni ibinu,ní ìbínú,negative
exhort,iyanju,iyanju,positive
utility,ohun elo,ohun elo,positive
problem-solver,iṣoro-iṣoro,oluyanju isoro,positive
lash,panṣa,fi-pàṣán-nà,negative
attraction,ifamọra,onfa,positive
plush,edidan,edidan,positive
choral,akorin,akorin,positive
nobleman,olola,olola,positive
bleeds,awọn ẹjẹ,àwọn ẹ̀jẹ̀,negative
satisfied,itelorun,tẹlọrun,positive
distortion,iporuru,ìbàjẹ́,negative
provoked,binu,bínú,negative
admitted,gba eleyi,gbà eléyìí,negative
perdition,ègbé,ọ̀run-àpádì,negative
inexcusable,alaigbọwọ,àìṣiyèméjì,negative
tanked,tanked,ṣàtúnṣe,negative
injurious,ipalara,ìpalára,negative
empty,ofo,òfo,negative
indignity,aibikita,ìtìjú,negative
blotchy,blotchy,àbàwọ́n,negative
purge,wẹ,wẹ̀,negative
blindside,afọju,afọ́jú,negative
verve,nitvetọ,itara,positive
calamity,ajalu,àjálù,negative
scaly,irẹjẹ,ìpẹ́pẹ́ ẹja,negative
wiles,arekereke,ẹ̀tàn,negative
provokes,ru,ru,negative
allied,ajọṣepọ,ajọṣepọ,positive
counsel,imoran,imoran,positive
vestiges,vestiges,ipasẹ̀,negative
malpractice,aiṣedeede,àìṣedédé,negative
fore,iwaju,iwaju,positive
warmhearted,oninuure,oninuure,positive
well-regarded,daradara-kasi,kasi darada,positive
feature-rich,ẹya-ara-ọlọrọ,ṣiṣe pupọ,positive
provoking,imunibinu,ìmúnibínú,negative
issue-free,oro-free,lai ni wahala,positive
empathetic,oníyọ̀ọ́nú,oníyọ̀ọ́nú,positive
building,ile,ile,positive
laurels,laureli,laureli,positive
finagle,finagle,ẹ̀tàn,negative
peps,peps,ro lagbara,positive
mercenary,adota,alágbàṣe,negative
bumped,bumped,ìjálù,negative
likes,fẹran,fẹran,positive
funky,funky,to níjó,positive
approving,ifọwọsi,ifọwọsi,positive
peeve,peeve,ìbínú,negative
feign,feign,dínbọ́n,negative
whips,pàṣán,ọrẹ́,negative
intense,kikankikan,kikankikan,positive
blast,fifún,ìbúgbámù,negative
rumbling,ariwo,ariwo,negative
delights,dùn,Inudidun,positive
hothouse,ile igbona,ilé gbígbóná,negative
fall,ṣubu,ṣubú,negative
disagree,koo,kọ̀,negative
stringently,stringently,Líle,negative
selective,yiyan,yiyan,positive
desolate,dahoro,dahoro,negative
lengthy,gigun,gígùn,negative
retractable,amupada,amupada,positive
elder,alagba,alagba,positive
malaria,iba,Ibà,negative
unwelcome,aabọ,àìfayọ̀gbà,negative
slack,ọlẹ,ṣọ̀lẹ,negative
furor,ariwo,ariwo,negative
deign,deign,tàbùkù,negative
desititute,alaini,ṣaláìní,negative
tumble,iṣubu,ṣubú,negative
jitter,kikoro,ṣàìfarabalẹ̀,negative
tyrant,alade,oníwaipá,negative
fasting,ãwẹ,àwẹ̀,negative
disinclination,iyasoto,ìyàsọ́tọ̀,negative
restructured,atunto,tunto,positive
measured,won,won,positive
triumphant,olubori,olubori,positive
august,Oṣu Kẹjọ,Oṣu Kẹjọ,positive
meditative,iṣaroye,iṣaroye,positive
backing,atilẹyin,tilẹyin,positive
cataclysmic,ajalu,àjálù ńlá,negative
disquieting,aibanujẹ,àìfọkànbalẹ̀,negative
slammin,slammin,pariwo mọ́,positive
rejoiced,yọ,yọ,positive
inflation,afikun,àfikún,negative
disable,mu ṣiṣẹ,abirùn,negative
showdown,iṣafihan,ìṣàfihàn,negative
zippy,zippy,wa laye,positive
gainful,ere,ere,positive
infuriates,infuriates,ìbínú,negative
skillful,ọlọgbọn,ọlọgbọn,positive
influenza,aarun ayọkẹlẹ,àjàkálẹ̀-ààrùn,negative
defrauding,jìbìtì,jìbìtì,negative
extermination,ìparun,ìparun,negative
scenic,iwoye,ìwòye,positive
self-serving,ti ara ẹni,sísin ara ẹni,negative
brutalizing,ìkà,ìkà,negative
critical,lominu ni,ṣe pàtàkì,negative
occluding,occlusion,ń dí,negative
cramping,cramping,híhá,negative
kidnap,kidnap,jígbé,negative
byzantine,byzantine,le,negative
art,aworan,aworan,positive
scar,aleebu,àléébù,negative
inexorable,ailopin,àìlèdádúró,negative
scum,ẹgbin,ẹ̀gbin,negative
clean,mimọ,mimọ,positive
disliking,ikorira,ìkórìíra,negative
stinks,inrùn,rùn,negative
subtract,Yọkuro,Yọ kúrò,negative
askance,askance,fura sí,negative
unwatchable,awadi,àìṣeéwò,negative
intervention,ilowosi,ilowosi,positive
guiltily,ẹlẹṣẹ,ẹlẹ́sẹ̀,negative
unfairness,aiṣedeede,àìṣedéédé,negative
nurse,nọọsi,nọọsi,positive
exagerated,exagerated,àpọ́npin,negative
music,orin,orin,positive
drowned,rì,rì,negative
moderator,oniwontunniwonsi,oniwontunniwonsi,positive
insignificant,alainilara,àìnípá,negative
languishing,lilu,rírù,negative
invade,gbogun,gbóguntì,negative
quitter,idorikodo,asọ̀rètínù,negative
mace,abo,Ọ̀pa-àṣẹ,negative
regressive,ifaseyin,ifaseyin,positive
secure,ni aabo,ni aabo,positive
deserved,yẹ,yẹ,positive
jaw-droping,bakan-sisọ,yanilenu,positive
irksomely,irksomely,ìbínú,negative
deceives,n tannijẹ,tànjẹ,negative
cutters,cutters,olùgígé,positive
exceeded,ti kọja,ti kọja,positive
fatefully,ayanmọ,àyànmọ́,negative
ruse,iruju,ìṣújú,negative
sunken,rì,rì,negative
dirtiest,idọti julọ,ìdọ̀tí jùlọ,negative
bigotry,ikorira,àwọn aláìlóye,negative
inefficiently,aisekokari,àìṣekóríyá,negative
monochrome,monochrome,aláwọ̀-kan,negative
hearten,gbokanle,moriwu,positive
lag,aisun,àìsùn,negative
browbeat,atẹlẹsẹ,àtẹ́lẹsẹ̀,negative
plaintiff,olufisun,olùfisùn,negative
pound,iwon,òṣùwọ̀n,negative
exasperating,ibinujẹ,pínpín lẹ́mìnín,negative
rumor,iró,àgbàsọ,negative
depressing,ibanujẹ,ìbànújẹ́,negative
coupists,awọn ọlọtẹ,àwọn ọlọ́tẹ̀,negative
overflow,àkúnwọsílẹ,àkúnwọ́sílẹ̀,negative
liar,opuro,òpùrọ́,negative
virtue,iwa rere,iwa rere,positive
stress,wahala,áápọn,negative
unneeded,ko wulo,àìwúlò,negative
won,gba,gba,positive
inequities,awọn aidọgba,àwọn àìdọ́gba,negative
uneasiness,aibanujẹ,ìbẹ̀rùbojo,negative
lifeblood,ẹjẹ ẹjẹ,nkan pataki,positive
desert,aṣálẹ̀,aṣálẹ̀,negative
skid,skid,pákó-ìyọ̀,negative
deceptive,ẹlẹtan,ẹlẹ́tàn,negative
upbeat,upbeat,yiyara,positive
virulence,virulence,oró,negative
inattention,aibikita,àìfetísílẹ̀,negative
rewardingly,ni ere,ni ere,positive
unsure,laimo,àìnídánilójú,negative
haywire,haywire,àìlèṣàkóso,negative
adversity,ipọnju,àtakò,negative
doubts,iyemeji,iyèméjì,negative
pickets,pickets,ìfẹ̀hónúhàn,negative
oversimplified,apọju,àpọ̀jù,negative
scavenger,apanirun,gbálẹ̀-gbálẹ̀,negative
likable,feran,feran,positive
pleasingly,tenilorun,tenilorun,positive
anti-white,egboogi-funfun,alátakò-funfun,negative
household,ìdílé,ìdílé,positive
competitive,ifigagbaga,ifigagbaga,positive
progress,itesiwaju,itesiwaju,positive
talons,talons,èkáná-àwòdì,negative
ruinous,iparun,ìparun,negative
conductivity,elekitiriki,elekitiriki,positive
boon,ire,ẹ̀bun,positive
frenetically,frenetically,ìṣiwèrè,negative
wound,ọgbẹ,ọgbẹ́,negative
bound,owun,ààlà,negative
jam,Jam,ìṣòro,negative
suspicion,ifura,ìfura,negative
impunity,aibikita,ìtúsílẹ̀ kúrò nínú ìfìyàjẹni,negative
oligarchy,oligarchy,ìjọba-eléníyàn-péréte,negative
belt,igbanu,ìgbànú,negative
faking,ayederu,ayédèrú,negative
temerity,temerity,ìgboyà,negative
nervously,aifọkanbalẹ,àìfọ̀kànbalẹ̀,negative
misinformed,alaye ti ko tọ,àlàyé tí kò tọ́,negative
disrespectful,alaibọwọ,aláìbọ̀wọ̀,negative
grind,pọn,lọ̀,negative
writer,onkqwe,onkọwe,positive
recklessness,aibikita,àìbìkítà,negative
unsympathetic,alaaanu,àìláànú,negative
asshole,Iwoomusu,Ìwọ̀ọ̀músù,negative
irregularity,aiṣedeede,aláìbámu,negative
apology,aforiji,ìdáríjì,negative
unquestionable,unquestionable,laiṣiyemeji,positive
abused,ti reje,tí rẹ́jẹ,negative
monopolizes,monopolizes,ànìkànjọgbọ́n,negative
midget,agbedemeji,aràrá,negative
retrograde,retrograde,ìpadàsẹ́yìn,negative
honorable,ọlọla,ọlọla,positive
rotting,rotting,jíjẹrà,negative
payment,sisanwo,sísanwó,negative
firearms,ohun ija,ohun-ìjà,negative
oversells,oversells,àtàjù,negative
apologised,toro aforiji,tọrọ ìdáríjì,negative
massacres,ipakupa,ìpakúpa,negative
dastard,dastard,òpè,negative
battles,awọn ogun,àwọn ogun,negative
cancer,akàn,jẹjẹrẹ,negative
wrecked,ti bajẹ,bàjẹ́,negative
lacks,ko si,ṣàìní,negative
nonsensical,alaimọkan,aláìnítumọ̀,negative
lemon,lẹmọnu,ọsàn wẹ́wẹ́,negative
responsive,idahun,idahun,positive
decrease,dinku,dínkù,negative
murderer,apànìyàn,apànìyàn,negative
amenable,amulo,ṣe yi-lọkan pada,positive
impatiently,sùúrù,àìní sùúrù,negative
irresolvable,ko le yanju,àìlèyanjú,negative
receiving,gba,gba,positive
humility,irele,irele,positive
attract,fa,fa,positive
misbecome,aiṣedeede,àìbámu,negative
lowlands,awọn ilẹ kekere,ipẹ̀tẹ́lẹ̀,negative
amity,amity,Ibasepo ọrẹ,positive
sickness,aisan,àìsàn,negative
mercy,aanu,aanu,positive
expands,gbooro sii,gbooro sii,positive
boisterous,ariwo,ariwo,negative
heckled,heckled,ṣe yẹ̀yẹ́,negative
kaput,kaput,kò ṣiṣẹ́,negative
alluringly,elere,fanimọra,positive
iniquity,aiṣedede,àìṣedéédé,negative
edict,aṣẹ,ìkéde,negative
wisely,ogbon,ogbon,positive
capitulate,capitulate,sọ̀rètínù,negative
rigid,kosemi,le,negative
stole,ji,jí,negative
haters,awọn ikorira,àwọn ìkórìíra,negative
oversight,alabojuto,àyọkúrò,negative
acquiring,gbigba,gbigba,positive
besiege,dótì,pagbo,negative
detraction,iyọkuro,ìyọkúrò,negative
award,eye,eye,positive
fidgety,fidgety,fidgety,negative
ostracize,yapa,ìpatì,negative
unlovable,ti ko nifẹ,tí kò nífẹ̀ẹ́,negative
entangle,idimu,lọ́jú pọ̀,negative
wretchedly,ibanuje,lóṣì,negative
threaten,halẹ,halẹ̀,negative
maladjusted,aiṣedeede,àìlèfaradà,negative
arouse,ru soke,ru soke,positive
expelled,ti jade,ti jáde,negative
compliance,ibamu,ibamu,positive
trustworthy,igbẹkẹle,igbẹkẹle,positive
blockbuster,ohun amorindun,ohun to gbajumọ,positive
imprisonment,ẹwọn,ẹ̀wọ̀n,negative
zeal,ìtara,ìtara,positive
adversary,alatako,alátakò,negative
wanker,alarinkiri,alárìnkiri,negative
consistently,àìyẹsẹ,àìyẹsẹ,positive
dismissive,yiyọ kuro,àìfiyèsí,negative
jokes,awada,se awada,positive
exceptionally,Iyatọ,lailẹgbẹ,positive
prospect,afojusọna,afojusọna,positive
bristle,bristle,irun,negative
rampage,rampage,ìwà ipá,negative
undercut,abẹ abẹ,ìgélábẹ́,negative
kindliness,inurere,inurere,positive
slut,ọlẹ,ọ̀lẹ,negative
significance,lami,lami,positive
betrayer,olurekọja,ọ̀dàlẹ̀,negative
attracted,ni ifamọra,fa,positive
witch,ajẹ,àjẹ́,negative
peeled,bó,bó,negative
recessionary,ipadasẹhin,ìpadàsẹ́yìn,negative
heroes,akọni,akọni,positive
disabling,disabling,àìnáǹfàní,negative
unworkable,ko ṣiṣẹ,àìṣiṣẹ́,negative
safe,lailewu,lailewu,positive
influence,ipa,ipa,positive
impinge,impinge,kojú,negative
miscalculate,iṣiro aṣiṣe,àṣìrò,negative
safeguard,aabo,aabo,positive
productive,iṣelọpọ,iṣelọpọ,positive
damning,ẹlẹṣẹ,ìdálẹ́bi,negative
stamina,ìfaradà,ìfaradà,positive
amazed,yà,yanilẹnu,positive
rumple,rirọ,hunjọ,negative
disgusted,ìríra,ìríra,negative
addicts,addicts,bárakú,negative
unintelligile,alaimoye,aláìmòye,negative
remedial,atunse,àtúnṣe,negative
oracle,ororo,ibi idahun,positive
bum,bum,ìdí,negative
eagerly,ni itara,ni itara,positive
inspiration,awokose,imisi,positive
sully,ẹlẹgàn,dọ̀tí,negative
exploiting,ilokulo,ìlòkulò,negative
exaggerated,abumọ,àbùmọ́,negative
incompatability,aiṣedeede,àìsí-ní-ìbámu,negative
sponge,kanrinkan,kàìnkàìn,negative
easier,o rorun gan,o rorun gan,positive
tumult,ariwo,rúkèrúdò,negative
rock-star,apata-irawọ,àpáta ìràwọ̀,positive
therapeutic,iwosan,iwosan,positive
bonne,bonne,ọmọ ọ̀dọ̀,positive
freaking,freaking,ń ṣàjèjì,negative
professional,ọjọgbọn,ọjọgbọn,positive
greed,ojukokoro,ojúkòkòrò,negative
tenderness,tutu,tutu,positive
bombardment,bombu,Ṣe ìkọlù pẹ̀lú àdó olóró,negative
possessed,ti gba,ní,negative
trouble,wahala,wàhálà,negative
bonus,ajeseku,ebun,positive
unexpected,airotẹlẹ,airotẹlẹ,positive
committing,dá,n dá,positive
civilization,ọlaju,ọlaju,positive
befitting,yẹ,yẹ,positive
knell,knell,ìró-agogo,negative
stupendous,omugo,niyanu,positive
cure-all,imularada-gbogbo,imularada-gbogbo,positive
disarm,ohun ija,mú ohun ìjà kúrò,negative
dishonest,alaisododo,aláìṣòdodo,negative
erudite,erudite,ọmọwe,positive
constant,ibakan,duroṣinṣin,positive
hostage,idimu,ìgbèkùn,negative
alluring,ifamọra,ifamọra,positive
accidentally,lairotẹlẹ,lálairotẹlẹ,negative
gout,gout,gbẹ́,negative
practiced,niwa,daṣe,positive
entertains,awon alarinrin,ṣe ere idaraya,positive
deride,ṣe yẹyẹ,ṣe yẹ̀yẹ́,negative
darker,ṣokunkun julọ,ṣókùnkùn jùlọ,negative
victimized,olufaragba,jìyà,negative
disastrous,ajalu,àjálù,negative
upliftment,igbega,igbega,positive
outburst,ariwo,ìbúgbàù,negative
condemnable,jẹbi,jẹ̀bi,negative
expulse,imukuro,ìmúkúrò,negative
confound,daamu,dààmú,negative
inviolate,alailagbara,aidibaje,positive
whining,ikigbe,ìkígbe,negative
ineloquently,aiṣedeede,aláìjágeere,negative
blurs,blurs,kò já gaara,negative
raptureously,raptureously,ní tagbára,positive
jaw-dropping,bakan-sisọ,yanilenu,positive
captain,balogun,balogun,positive
over-valuation,lori-idiyele,ìdíyeléjù,negative
shapely,apẹrẹ,àwòrán,positive
domination,akoso,ìgàba,negative
postponed,sun siwaju,sún síwájú,negative
avatar,avatar,àkúdàáyà,positive
jam,Jam,eso-igi tàsé,positive
luxuriate,igbadun,igbadun,positive
decry,kọ,kọ̀,negative
bewildered,dãmu,ìyàlẹ́nu,negative
cliched,tẹ,ti tẹ́,negative
glowing,didan,didan,positive
delay,idaduro,ìdádúró,negative
cannibal,ẹranko,ajẹ̀nìyàn,negative
properly,daradara,daradara,positive
instigation,iwuri,ìwúrí,negative
twisted,ayidayida,lọ́,negative
vibrating,titaniji,gbígbọ̀n,negative
emeritus,emeritus,oyè ilé ẹ̀kọ́ gíga,positive
snobish,imukuro,ìmúkúrò,negative
organized,ṣeto,ṣeto,positive
ferociously,ferociously,ìwà ipá,negative
incredibly,iyalẹnu,iyalẹnu,positive
barrier,idankan,ìdènà,negative
fortune,orire,orire,positive
primitive,atijo,nípa ìpilẹ̀ṣẹ̀,negative
neurotically,neurotically,àìfarabalẹ̀,negative
coroner,oluṣewadii,atọpinpin,negative
protests,ehonu,fi ẹ̀hónú hàn,negative
